Unnamed: 0,ano,id_municipio,id_escola,localizacao,rede,atu_ei,atu_ef,atu_ef_anos_iniciais,atu_ef_anos_finais,atu_em,had_ei,had_ef,had_ef_anos_iniciais,had_ef_anos_finais,had_em,tdi_ef,tdi_ef_anos_iniciais,tdi_ef_anos_finais,tdi_em,taxa_aprovacao_ef,taxa_aprovacao_ef_anos_iniciais,taxa_aprovacao_ef_anos_finais,taxa_aprovacao_em,taxa_reprovacao_ef,taxa_reprovacao_ef_anos_iniciais,taxa_reprovacao_ef_anos_finais,taxa_reprovacao_em,taxa_abandono_ef,taxa_abandono_ef_anos_iniciais,taxa_abandono_ef_anos_finais,taxa_abandono_em,dsu_ei,dsu_ef,dsu_ef_anos_iniciais,dsu_ef_anos_finais,dsu_em
3101062,2021,1501501.0,15043738.0,urbana,estadual,,35.0,,35.0,32.0,,4.5,,4.5,4.5,41.4,,41.4,61.7,67.7,,67.7,57.1,29.8,,29.8,31.4,2.5,,2.5,11.5,,100.0,,100.0,100.0
3101063,2021,1506187.0,15120015.0,rural,municipal,,29.0,23.0,30.7,,,5.1,4.3,5.3,,46.7,17.4,53.0,,78.7,80.0,78.4,,21.3,20.0,21.6,,0.0,0.0,0.0,,,100.0,100.0,100.0,
3101064,2021,2103000.0,21159700.0,urbana,municipal,,20.5,,20.5,,,5.3,,5.3,,33.8,,33.8,,96.7,,96.7,,0.0,,0.0,,3.3,,3.3,,,93.5,,93.5,
3101065,2021,2103174.0,21066736.0,rural,municipal,,28.6,,28.6,,,4.4,,4.4,,38.8,,38.8,,86.0,,86.0,,1.6,,1.6,,12.4,,12.4,,,82.4,,82.4,
3101066,2021,2301109.0,23462132.0,urbana,municipal,,34.4,,34.4,,,4.5,,4.5,,8.7,,8.7,,100.0,,100.0,,0.0,,0.0,,0.0,,0.0,,,100.0,,100.0,
3101067,2021,2304400.0,23067543.0,urbana,municipal,,36.7,,36.7,,,4.0,,4.0,,20.3,,20.3,,100.0,,100.0,,0.0,,0.0,,0.0,,0.0,,,100.0,,100.0,
3101068,2021,2304400.0,23074140.0,urbana,municipal,20.0,38.3,,38.3,,4.9,4.0,,4.0,,18.8,,18.8,,100.0,,100.0,,0.0,,0.0,,0.0,,0.0,,100.0,100.0,,100.0,
3101069,2021,2933307.0,29279437.0,rural,municipal,20.7,24.5,21.7,28.4,,4.0,4.0,4.0,4.0,,26.0,14.6,36.3,,98.3,99.1,97.6,,0.0,0.0,0.0,,1.7,0.9,2.4,,100.0,94.7,85.7,100.0,
3101070,2021,3151909.0,31020788.0,rural,estadual,,12.8,,,,,,,,,7.8,0.0,13.3,,100.0,100.0,100.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,90.9,,90.9,
3101071,2021,3165206.0,31174246.0,urbana,estadual,,24.0,,24.0,30.3,,4.8,,4.8,4.5,10.8,,10.8,19.2,100.0,,100.0,98.3,0.0,,0.0,0.6,0.0,,0.0,1.1,,100.0,,100.0,93.8
3101072,2021,3303500.0,33060690.0,urbana,privada,17.6,27.8,26.6,29.3,42.0,4.0,4.0,4.0,4.0,5.3,9.6,10.0,9.1,7.9,94.6,97.0,92.0,87.5,4.2,2.0,6.6,10.0,1.2,1.0,1.4,2.5,25.0,67.7,28.6,100.0,91.7
3101073,2021,3304557.0,33076464.0,urbana,municipal,,27.2,,27.2,,,6.0,,6.0,,27.9,,27.9,,100.0,,100.0,,0.0,,0.0,,0.0,,0.0,,,100.0,,100.0,
3101074,2021,3506508.0,35905938.0,urbana,estadual,,34.1,,34.1,36.6,,5.6,,5.6,4.6,6.4,,6.4,13.7,99.4,,99.4,99.8,0.0,,0.0,0.0,0.6,,0.6,0.2,,100.0,,100.0,100.0
3101075,2021,3513603.0,35012798.0,urbana,estadual,,30.8,,30.8,,,5.6,,5.6,,15.4,,15.4,,95.9,,95.9,,2.5,,2.5,,1.6,,1.6,,,100.0,,100.0,
3101076,2021,3516200.0,35036870.0,urbana,estadual,,29.3,,29.3,22.3,,9.0,,9.0,9.0,6.5,,6.5,7.5,100.0,,100.0,94.8,0.0,,0.0,0.0,0.0,,0.0,5.2,,100.0,,100.0,100.0
3101077,2021,3518800.0,35925123.0,urbana,estadual,,31.5,,31.5,33.3,,5.6,,5.6,5.2,11.3,,11.3,13.1,95.9,,95.9,96.4,4.1,,4.1,3.6,0.0,,0.0,0.0,,100.0,,100.0,100.0
3101078,2021,3541604.0,35808660.0,urbana,privada,,32.3,30.0,35.3,31.7,,4.8,4.8,4.8,5.1,2.1,0.7,3.5,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,100.0,100.0,100.0
3101079,2021,3548807.0,35009441.0,urbana,estadual,,27.4,,27.4,31.6,,4.5,,4.5,5.4,9.4,,9.4,10.9,97.3,,97.3,97.7,2.7,,2.7,2.3,0.0,,0.0,0.0,,100.0,,100.0,100.0
3101080,2021,3550308.0,35098486.0,urbana,municipal,,29.4,27.9,31.3,,,5.0,5.0,5.0,,6.2,1.1,12.0,,99.6,99.7,99.6,,0.2,0.0,0.4,,0.2,0.3,0.0,,,100.0,100.0,100.0,
3101081,2021,4104303.0,41015991.0,urbana,estadual,,25.8,,25.8,22.0,,4.4,,4.4,4.4,22.3,,22.3,22.7,99.5,,99.5,100.0,0.5,,0.5,0.0,0.0,,0.0,0.0,,100.0,,100.0,100.0
3101082,2021,4108809.0,41064887.0,urbana,estadual,,28.2,,28.2,27.0,,4.4,,4.4,4.4,18.1,,18.1,18.3,100.0,,100.0,98.2,0.0,,0.0,0.3,0.0,,0.0,1.5,,100.0,,100.0,100.0
3101083,2021,4109401.0,41101057.0,urbana,estadual,,29.3,,29.3,32.6,,4.4,,4.4,4.2,20.0,,20.0,20.2,94.8,,94.8,95.7,3.9,,3.9,2.5,1.3,,1.3,1.8,,100.0,,100.0,100.0
3101084,2021,5213103.0,52053458.0,urbana,estadual,,27.3,26.5,27.5,,,9.5,9.5,9.5,,20.5,15.1,21.8,,98.9,100.0,98.6,,1.1,0.0,1.4,,0.0,0.0,0.0,,,95.0,100.0,94.1,
3101085,2021,3136652.0,31259331.0,urbana,municipal,27.8,26.5,24.9,28.7,,4.3,4.3,4.3,4.3,,2.3,0.5,4.4,,100.0,100.0,100.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,100.0,96.6,94.4,100.0,
3101086,2021,3135209.0,31062383.0,urbana,estadual,,30.0,26.1,35.5,,,4.4,4.3,4.4,,2.1,0.8,3.4,,100.0,100.0,100.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,100.0,100.0,100.0,
3101087,2021,5107602.0,51052326.0,urbana,privada,10.0,18.6,15.8,24.8,29.7,4.3,4.5,4.5,4.5,5.8,1.4,0.5,2.7,0.0,98.5,100.0,96.5,100.0,1.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0
3101088,2021,1504406.0,15051838.0,rural,municipal,10.0,21.7,,22.8,,4.3,4.0,,4.0,,38.2,8.6,44.0,,97.2,100.0,96.7,,0.0,0.0,0.0,,2.8,0.0,3.3,,0.0,90.9,,90.9,
3101089,2021,2412203.0,24055204.0,rural,municipal,,30.1,27.1,35.7,,,4.5,4.5,4.5,,17.4,11.1,26.2,,88.2,88.1,88.3,,9.0,9.5,8.3,,2.8,2.4,3.4,,,90.5,90.9,90.0,
3101090,2021,3167202.0,31141674.0,urbana,estadual,,21.7,21.6,21.7,30.0,,5.4,4.3,6.3,4.5,11.9,2.8,18.4,21.7,94.8,95.3,94.5,78.8,1.6,0.0,2.8,9.7,3.6,4.7,2.7,11.5,,100.0,100.0,100.0,100.0
3101091,2021,4307906.0,43171680.0,urbana,municipal,16.5,18.3,20.2,16.0,,4.0,4.0,4.0,4.0,,4.8,2.0,9.4,,100.0,100.0,100.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,100.0,100.0,100.0,100.0,
3101092,2021,2611606.0,26120429.0,urbana,privada,,26.0,20.6,32.8,,,4.3,4.2,4.3,,9.8,8.7,10.7,,98.7,100.0,97.7,,1.3,0.0,2.3,,0.0,0.0,0.0,,,50.0,40.0,57.1,
3101093,2021,4312708.0,43089607.0,rural,municipal,,9.6,15.0,7.8,,,4.1,4.0,4.1,,10.4,2.8,19.4,,98.3,100.0,96.6,,0.0,0.0,0.0,,1.7,0.0,3.4,,,75.0,100.0,75.0,
3101094,2021,5208707.0,52068811.0,urbana,privada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101095,2021,1508308.0,15097935.0,rural,municipal,15.0,21.4,13.0,24.5,,4.3,4.6,4.3,4.8,,46.0,15.4,62.2,,91.7,87.5,93.8,,2.8,8.3,0.0,,5.5,4.2,6.2,,50.0,80.0,66.7,87.5,
3101096,2021,3303906.0,33040010.0,urbana,privada,5.0,10.7,9.8,11.8,13.7,4.5,4.8,4.5,5.2,5.2,6.3,2.0,10.6,19.5,95.8,95.9,95.7,94.9,4.2,4.1,4.3,2.6,0.0,0.0,0.0,2.5,100.0,95.0,88.9,100.0,100.0
3101097,2021,3520400.0,35654401.0,urbana,municipal,2.0,7.0,,,,5.0,,,,,28.6,12.5,50.0,,100.0,100.0,100.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,100.0,100.0,,100.0,
3101098,2021,2804300.0,28005902.0,rural,municipal,17.0,12.5,,,,,,,,,0.0,0.0,,,100.0,100.0,,,0.0,0.0,,,0.0,0.0,,,0.0,100.0,,100.0,
3101099,2021,1304237.0,13097164.0,rural,municipal,19.5,21.3,11.0,,,4.3,4.3,4.3,,,43.5,18.0,80.0,,100.0,100.0,100.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,37.5,0.0,42.9,
3101100,2021,1501402.0,15041107.0,urbana,privada,8.0,26.8,21.8,30.4,,4.0,4.3,4.0,4.5,,8.7,7.3,9.4,,98.4,98.2,98.6,,1.2,1.8,0.9,,0.4,0.0,0.5,,100.0,94.1,85.7,100.0,
3101101,2021,2305506.0,23143878.0,rural,municipal,21.0,23.0,20.3,23.8,,4.0,4.0,4.0,4.0,,2.2,2.2,2.1,,100.0,100.0,100.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,77.8,60.0,85.7,
3101102,2021,2611606.0,26124220.0,urbana,privada,14.6,27.1,24.8,31.6,35.9,4.5,4.6,4.6,4.6,4.5,1.1,0.7,1.7,3.0,99.9,100.0,99.7,96.6,0.1,0.0,0.3,0.2,0.0,0.0,0.0,3.2,89.3,93.1,90.5,96.8,100.0
3101103,2021,2803005.0,28022637.0,urbana,municipal,,30.4,25.7,34.3,,,4.5,5.0,4.2,,11.1,2.7,16.3,,99.2,100.0,98.8,,0.2,0.0,0.2,,0.6,0.0,1.0,,,100.0,100.0,100.0,
3101104,2021,2516201.0,25018140.0,urbana,estadual,,24.3,22.5,25.1,18.8,,4.8,4.8,4.8,4.8,47.8,44.4,49.3,49.6,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,100.0,100.0,100.0
3101105,2021,1503903.0,15000290.0,urbana,estadual,,30.1,23.1,36.1,,,4.5,4.5,4.5,,17.7,13.6,20.1,,99.8,100.0,99.7,,0.2,0.0,0.3,,0.0,0.0,0.0,,,100.0,100.0,100.0,
3101106,2021,1702208.0,17000840.0,urbana,municipal,,29.5,28.8,31.4,,,8.3,9.0,6.3,,20.7,16.0,33.8,,98.9,98.6,100.0,,1.1,1.4,0.0,,0.0,0.0,0.0,,,95.5,100.0,85.7,
3101107,2021,1504703.0,15082563.0,rural,municipal,14.5,20.2,13.3,,,4.0,4.0,4.0,,,31.4,14.0,46.9,,100.0,100.0,100.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,100.0,100.0,100.0,100.0,
3101108,2021,4110508.0,41379632.0,urbana,privada,13.2,21.3,21.6,21.0,11.5,4.3,4.6,4.4,4.8,4.8,2.1,2.8,1.2,0.0,98.0,96.4,100.0,95.5,2.0,3.6,0.0,4.5,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0
3101109,2021,5300108.0,53006038.0,rural,estadual,18.5,15.4,15.0,16.0,,10.0,10.0,10.0,10.0,,18.2,12.2,26.6,,91.3,91.5,90.9,,8.7,8.5,9.1,,0.0,0.0,0.0,,100.0,91.3,91.7,90.9,
3101110,2021,2609105.0,26070103.0,rural,municipal,20.0,23.1,17.0,26.7,,,4.3,4.3,4.3,,16.9,2.8,23.1,,100.0,100.0,100.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,78.6,25.0,100.0,
3101111,2021,2604106.0,26184834.0,urbana,privada,11.8,19.1,16.3,23.3,42.3,4.4,4.5,4.4,4.7,5.5,3.1,2.0,4.3,1.6,99.3,100.0,98.6,98.4,0.7,0.0,1.4,1.6,0.0,0.0,0.0,0.0,87.5,94.6,93.3,95.8,95.8
3101112,2021,3543402.0,35114820.0,urbana,privada,12.2,27.1,24.9,30.2,38.6,4.5,5.0,4.7,5.3,6.2,2.4,2.3,2.5,9.3,98.3,98.7,97.8,98.4,1.6,1.3,1.9,1.6,0.1,0.0,0.3,0.0,100.0,100.0,100.0,100.0,100.0
3101113,2021,5103379.0,51064456.0,rural,estadual,,19.1,15.0,15.8,22.8,,4.0,4.0,4.0,4.0,4.5,2.8,6.3,48.8,100.0,100.0,100.0,90.7,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,,100.0,100.0,100.0,100.0
3101114,2021,1300805.0,13102133.0,urbana,municipal,18.5,,,,,4.3,,,,,,,,,,,,,,,,,,,,,70.4,,,,
3101115,2021,1502103.0,15580865.0,urbana,privada,3.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,50.0,,,,
3101116,2021,2101350.0,21003874.0,rural,municipal,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
3101117,2021,2102077.0,21350604.0,urbana,municipal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101118,2021,2105302.0,21093733.0,urbana,estadual,,,,,39.5,,,,,4.5,,,,21.2,,,,97.8,,,,1.4,,,,0.8,,,,,100.0
3101119,2021,2106300.0,21134480.0,rural,municipal,22.5,,,,,4.0,,,,,,,,,,,,,,,,,,,,,50.0,,,,
3101120,2021,2304400.0,23273461.0,urbana,privada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101121,2021,2309805.0,23055901.0,rural,municipal,15.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3101122,2021,2312700.0,23121459.0,urbana,estadual,,,,,42.2,,,,,9.7,,,,17.0,,,,100.0,,,,0.0,,,,0.0,,,,,95.0
3101123,2021,2314102.0,23267909.0,rural,municipal,20.4,,,,,4.3,,,,,,,,,,,,,,,,,,,,,83.3,,,,
3101124,2021,2404705.0,24010766.0,rural,municipal,17.3,,,,,4.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3101125,2021,2408102.0,24077739.0,urbana,municipal,19.7,,,,,4.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3101126,2021,2702900.0,27019365.0,rural,municipal,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3101127,2021,2903953.0,29463815.0,urbana,municipal,23.0,,,,,4.9,,,,,,,,,,,,,,,,,,,,,75.0,,,,
3101128,2021,2927408.0,29449367.0,urbana,privada,,,,,27.0,,,,,5.3,,,,12.0,,,,100.0,,,,0.0,,,,0.0,,,,,84.6
3101129,2021,2930501.0,29146623.0,rural,municipal,24.3,,,,,8.0,,,,,,,,,,,,,,,,,,,,,33.3,,,,
3101130,2021,3106200.0,31308927.0,urbana,privada,18.1,,,,,9.0,,,,,,,,,,,,,,,,,,,,,9.1,,,,
3101131,2021,3106200.0,31358002.0,urbana,municipal,20.7,,,,,4.7,,,,,,,,,,,,,,,,,,,,,96.8,,,,
3101132,2021,3118601.0,31359246.0,urbana,municipal,15.3,,,,,4.5,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3101133,2021,3123601.0,31241555.0,urbana,municipal,21.9,,,,,4.3,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3101134,2021,3204104.0,32015950.0,rural,municipal,14.8,,,,,6.1,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3101135,2021,3300100.0,33139830.0,urbana,estadual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101136,2021,3304144.0,33201803.0,urbana,privada,16.2,,,,,10.5,,,,,,,,,,,,,,,,,,,,,0.0,,,,
3101137,2021,3501301.0,35587837.0,urbana,municipal,7.4,,,,,7.3,,,,,,,,,,,,,,,,,,,,,90.0,,,,
3101138,2021,3507506.0,35186867.0,urbana,privada,7.2,,,,,4.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3101139,2021,3509502.0,35295528.0,urbana,privada,11.8,,,,,4.0,,,,,,,,,,,,,,,,,,,,,50.0,,,,
3101140,2021,3530607.0,35109587.0,urbana,privada,23.4,,,,,10.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3101141,2021,3540309.0,35005121.0,urbana,municipal,10.9,,,,,7.1,,,,,,,,,,,,,,,,,,,,,75.0,,,,
3101142,2021,3545001.0,35291092.0,urbana,municipal,11.6,,,,,7.6,,,,,,,,,,,,,,,,,,,,,95.0,,,,
3101143,2021,3548500.0,35160040.0,urbana,privada,13.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,83.3,,,,
3101144,2021,3548708.0,35007437.0,urbana,privada,16.8,,,,,9.0,,,,,,,,,,,,,,,,,,,,,65.2,,,,
3101145,2021,3548807.0,35006635.0,urbana,privada,4.0,,,,,9.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3101146,2021,3550308.0,35098449.0,urbana,municipal,26.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3101147,2021,3550308.0,35580338.0,urbana,privada,12.6,,,,,10.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3101148,2021,3552205.0,35576955.0,urbana,privada,10.0,,,,,4.4,,,,,,,,,,,,,,,,,,,,,88.9,,,,
3101149,2021,3552809.0,35091200.0,urbana,municipal,22.5,,,,,5.0,,,,,,,,,,,,,,,,,,,,,89.5,,,,
3101150,2021,4106902.0,41361598.0,urbana,privada,13.8,,,,,11.0,,,,,,,,,,,,,,,,,,,,,57.1,,,,
3101151,2021,4119152.0,41162862.0,urbana,privada,3.5,,,,,7.2,,,,,,,,,,,,,,,,,,,,,75.0,,,,
3101152,2021,4202404.0,42144140.0,urbana,municipal,14.4,,,,,9.5,,,,,,,,,,,,,,,,,,,,,92.6,,,,
3101153,2021,4203709.0,42035562.0,urbana,municipal,9.5,,,,,12.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3101154,2021,4205407.0,42148693.0,urbana,privada,6.5,,,,,5.2,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3101155,2021,4206504.0,42152763.0,urbana,estadual,,,,,26.0,,,,,9.5,,,,5.1,,,,98.3,,,,1.7,,,,0.0,,,,,76.7
3101156,2021,4208203.0,42142164.0,urbana,municipal,22.9,,,,,8.8,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3101157,2021,4212007.0,42066778.0,urbana,municipal,14.8,,,,,4.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3101158,2021,4212239.0,42136105.0,urbana,municipal,15.1,,,,,5.4,,,,,,,,,,,,,,,,,,,,,81.3,,,,
3101159,2021,4309902.0,43194524.0,urbana,municipal,13.6,,,,,5.2,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3101160,2021,5006200.0,50072900.0,rural,federal,,,,,29.6,,,,,7.5,,,,8.2,,,,61.3,,,,35.0,,,,3.7,,,,,100.0
3101161,2021,5213103.0,52091589.0,urbana,privada,,,,,3.7,,,,,3.5,,,,36.4,,,,90.9,,,,0.0,,,,9.1,,,,,100.0
3101162,2021,5216452.0,52084531.0,urbana,municipal,5.8,,,,,8.3,,,,,,,,,,,,,,,,,,,,,87.5,,,,
3101163,2021,1100338.0,11071800.0,rural,municipal,2.5,3.0,3.0,,,4.3,4.2,4.2,,,13.3,13.3,,,100.0,100.0,,,0.0,0.0,,,0.0,0.0,,,100.0,100.0,100.0,,
3101164,2021,2106904.0,21040079.0,rural,municipal,,12.0,,,,,,,,,37.5,37.5,,,88.9,88.9,,,0.0,0.0,,,11.1,11.1,,,,0.0,0.0,,
3101165,2021,2922409.0,29233755.0,urbana,municipal,16.8,18.1,18.1,,,4.0,4.0,4.0,,,9.9,9.9,,,100.0,100.0,,,0.0,0.0,,,0.0,0.0,,,100.0,100.0,100.0,,
3101166,2012,1200179.0,12009822.0,rural,municipal,,9.0,,,,,,,,,55.6,55.6,,,77.8,77.8,,,11.1,11.1,,,11.1,11.1,,,,100.0,,100.0,
3101167,2012,1200336.0,12002054.0,rural,municipal,,11.0,,,,,,,,,27.3,27.3,,,70.0,70.0,,,20.0,20.0,,,10.0,10.0,,,,0.0,,0.0,
3101168,2012,1200450.0,12015199.0,rural,estadual,,12.0,,,,,,,,,25.0,25.0,,,61.5,61.5,,,38.5,38.5,,,0.0,0.0,,,,100.0,,100.0,
3101169,2012,1200450.0,12019666.0,rural,municipal,10.0,12.7,,,,4.3,,,,,18.4,11.1,25.0,,92.7,94.1,91.7,,4.9,5.9,4.2,,2.4,0.0,4.1,,0.0,66.7,,66.7,
3101170,2012,1500107.0,15065928.0,rural,municipal,22.0,17.5,,,,4.3,,,,,31.4,31.4,,,88.6,88.6,,,11.4,11.4,,,0.0,0.0,,,0.0,0.0,,0.0,
3101171,2012,1503457.0,15090698.0,rural,municipal,,23.0,,,,,,,,,39.1,39.1,,,69.6,69.6,,,30.4,30.4,,,0.0,0.0,,,,50.0,,50.0,
3101172,2012,1503903.0,15520412.0,rural,municipal,,19.0,,,,,,,,,36.7,36.7,,,66.7,66.7,,,33.3,33.3,,,0.0,0.0,,,,0.0,0.0,0.0,
3101173,2012,1504505.0,15020983.0,rural,municipal,,21.5,,,,,,,,,46.5,46.5,,,71.4,71.4,,,23.8,23.8,,,4.8,4.8,,,,0.0,,0.0,
3101174,2012,1504703.0,15082911.0,rural,municipal,19.0,24.0,,,,4.0,,,,,52.1,52.1,,,92.7,92.7,,,7.3,7.3,,,0.0,0.0,,,0.0,0.0,,0.0,
3101175,2012,1504976.0,15574296.0,rural,municipal,,20.4,,,,,,,,,55.9,50.0,67.6,,81.7,88.5,68.8,,8.6,4.9,15.6,,9.7,6.6,15.6,,,50.0,,50.0,
3101176,2012,1505064.0,15115453.0,rural,municipal,,12.0,,,,,,,,,41.7,41.7,,,76.9,76.9,,,0.0,0.0,,,23.1,23.1,,,,0.0,,0.0,
3101177,2012,1508050.0,15217027.0,rural,municipal,,11.0,,,,,,,,,90.9,90.9,,,45.5,45.5,,,18.2,18.2,,,36.3,36.3,,,,0.0,,0.0,
3101178,2012,2207009.0,22079416.0,rural,municipal,,15.0,,,,,,,,,33.3,33.3,,,86.7,86.7,,,13.3,13.3,,,0.0,0.0,,,,0.0,,0.0,
3101179,2012,2507309.0,25086820.0,rural,municipal,,12.5,,,,,,,,,18.8,18.8,,,94.1,94.1,,,0.0,0.0,,,5.9,5.9,,,,50.0,0.0,100.0,
3101180,2012,2611408.0,26102137.0,rural,municipal,15.0,27.0,,,,4.0,,,,,7.4,7.4,,,74.1,74.1,,,25.9,25.9,,,0.0,0.0,,,0.0,0.0,,0.0,
3101181,2012,2615805.0,26048850.0,rural,municipal,,17.0,,,,,,,,,34.8,34.8,,,81.8,81.8,,,18.2,18.2,,,0.0,0.0,,,,0.0,0.0,0.0,
3101182,2012,2708907.0,27041077.0,rural,municipal,10.0,17.3,,,,4.3,,,,,34.6,34.6,,,73.7,73.7,,,18.4,18.4,,,7.9,7.9,,,0.0,66.7,,66.7,
3101183,2012,2806701.0,28021487.0,rural,municipal,,15.0,,,,,,,,,38.5,38.5,,,81.8,81.8,,,0.0,0.0,,,18.2,18.2,,,,100.0,100.0,,
3101184,2012,2905909.0,29018080.0,rural,municipal,,15.0,,,,,,,,,33.3,33.3,,,86.7,86.7,,,13.3,13.3,,,0.0,0.0,,,,0.0,,0.0,
3101185,2012,2906303.0,29742625.0,rural,municipal,,11.0,,,,,,,,,45.5,45.5,,,72.7,72.7,,,27.3,27.3,,,0.0,0.0,,,,100.0,,100.0,
3101186,2012,2922201.0,29168902.0,rural,municipal,,13.0,,,,,,,,,40.0,40.0,,,93.3,93.3,,,6.7,6.7,,,0.0,0.0,,,,50.0,100.0,0.0,
3101187,2012,2927606.0,29114616.0,rural,municipal,,13.3,,,,,,,,,18.9,18.9,,,89.2,89.2,,,8.1,8.1,,,2.7,2.7,,,,0.0,0.0,0.0,
3101188,2012,5213103.0,52202402.0,rural,municipal,,7.0,,,,,,,,,42.9,42.9,,,66.7,66.7,,,11.1,11.1,,,22.2,22.2,,,,100.0,,100.0,
3101189,2012,1100205.0,11048310.0,urbana,municipal,18.4,26.4,26.4,,,4.0,4.0,4.0,,,15.9,15.9,,,92.4,92.4,,,5.7,5.7,,,1.9,1.9,,,63.6,64.3,64.3,,
3101190,2012,1200427.0,12003905.0,rural,municipal,11.0,15.0,18.0,,,4.0,4.0,4.0,,,28.9,28.9,,,75.6,75.6,,,17.8,17.8,,,6.6,6.6,,,0.0,33.3,100.0,0.0,
3101191,2012,1302900.0,13093800.0,rural,municipal,12.0,13.6,14.0,,,4.0,4.0,4.0,,,36.8,30.8,44.8,,76.1,92.1,55.2,,3.0,5.3,0.0,,20.9,2.6,44.8,,0.0,20.0,100.0,0.0,
3101192,2012,1504208.0,15550214.0,rural,municipal,,19.0,17.0,,,,4.0,4.0,,,57.0,49.3,68.9,,85.6,93.9,73.3,,5.4,4.5,6.7,,9.0,1.6,20.0,,,33.3,100.0,33.3,
3101193,2012,2104057.0,21232032.0,urbana,municipal,,32.9,28.0,41.0,,,4.0,4.0,4.0,,29.7,20.0,40.7,,86.5,94.7,77.1,,11.6,5.3,18.6,,1.9,0.0,4.3,,,80.0,80.0,83.3,
3101194,2012,2208205.0,22086200.0,rural,municipal,,9.0,8.0,,,,4.0,4.0,,,29.6,29.6,,,96.3,96.3,,,0.0,0.0,,,3.7,3.7,,,,100.0,100.0,100.0,
3101195,2012,2304400.0,23190787.0,urbana,municipal,19.0,26.5,23.7,36.7,,4.0,4.0,4.0,4.0,,31.4,27.4,40.9,,91.1,89.7,94.4,,6.5,8.1,2.8,,2.4,2.2,2.8,,100.0,100.0,100.0,100.0,
3101196,2012,2306553.0,23006420.0,rural,municipal,,12.3,12.0,,,,4.0,4.0,,,2.7,2.7,,,97.3,97.3,,,2.7,2.7,,,0.0,0.0,,,0.0,66.7,100.0,50.0,
3101197,2012,2307403.0,23147369.0,rural,municipal,,17.9,13.4,23.5,,,4.0,4.0,4.0,,13.0,4.5,19.1,,95.7,92.3,97.9,,3.7,7.7,1.0,,0.6,0.0,1.1,,100.0,85.7,80.0,100.0,
3101198,2012,2307700.0,23082747.0,rural,municipal,,14.8,,12.0,,,4.0,,4.0,,25.9,20.0,33.3,,97.4,95.6,100.0,,2.6,4.4,0.0,,0.0,0.0,0.0,,,50.0,50.0,50.0,
3101199,2012,2506905.0,25081500.0,urbana,municipal,11.5,10.4,10.4,,,4.0,4.0,4.0,,,28.8,28.8,,,81.1,81.1,,,15.1,15.1,,,3.8,3.8,,,50.0,40.0,40.0,,
3101200,2012,2510600.0,25046756.0,urbana,municipal,22.5,15.5,17.6,15.0,,4.0,4.0,4.0,4.0,,20.0,8.4,38.3,,92.9,97.9,84.7,,5.8,2.1,11.9,,1.3,0.0,3.4,,0.0,64.3,50.0,77.8,
